name,type,rarity,vendor_value,id,icon,level,item_type,item_weight_class
Sentinel's Mithril Plated Inscription,CraftingMaterial,Masterwork,33,41558,https://render.guildwars2.com/file/D29B6AC6BC930A1B333141911806EB2E96AE204E/561708.png,80,NA,NA
Sentinel's Mithril Imbued Inscription,CraftingMaterial,Rare,50,41559,https://render.guildwars2.com/file/BFE83DC735195E0AF8C2910C5ACF99A336BF9BAF/561709.png,80,NA,NA
Sentinel's Orichalcum Imbued Inscription,CraftingMaterial,Exotic,66,41560,https://render.guildwars2.com/file/147A39BF92DC010C0B43A06BCF2CBD6C3A6C074A/561710.png,80,NA,NA
Carrot Soufflé,Consumable,Fine,15,41561,https://render.guildwars2.com/file/E741060AE3557192975B23EDFD7202FCA4BD0419/561711.png,80,Food,NA
Bowl of Refugee's Beet Soup,Consumable,Fine,15,41562,https://render.guildwars2.com/file/3927B2350AD0D69FB41F0B947F0277B3DA2BF7EC/561712.png,80,Food,NA
Spicy Marinated Mushroom,Consumable,Fine,15,41563,https://render.guildwars2.com/file/E6CAF6FE6276B003B5C4AE6F96BAF09D276B6FC7/561713.png,80,Food,NA
Plate of Frostgorge Clams,Consumable,Fine,15,41564,https://render.guildwars2.com/file/0EAE354CD2DAF205B8D9CCB07B013FCD9A050C08/561714.png,80,Food,NA
Bowl of Garlic Kale Sautee,Consumable,Fine,15,41565,https://render.guildwars2.com/file/E6D90FCF3368D3E154B9E1EA2BFEECA1334B5BAB/561715.png,80,Food,NA
Mushroom Loaf,Consumable,Fine,15,41566,https://render.guildwars2.com/file/E9A9A4580413956ED30A0D651D78655AF0F2940B/561716.png,80,Food,NA
Plate of Spicy Herbed Chicken,Consumable,Fine,15,41567,https://render.guildwars2.com/file/0B79E2A53AA492BCF823AACDAC9E2E415DE9040B/561717.png,80,Food,NA
Bowl of Zesty Turnip Soup,Consumable,Fine,15,41568,https://render.guildwars2.com/file/EB4E96037A10C0AE5AEB5E5BB70E5807E099FA9F/561718.png,80,Food,NA
Bowl of Sweet and Spicy Butternut Squash Soup,Consumable,Fine,15,41569,https://render.guildwars2.com/file/FD0A2497B8C711A73AE9A6020118A895091E68E5/561719.png,80,Food,NA
Pile of Walnut Crumble Topping,CraftingMaterial,Basic,9,41570,https://render.guildwars2.com/file/5591CCD7D6DB7DD06C76B80AC7A879F07AF29502/561720.png,80,NA,NA
Bowl of Garlic Butter Sauce,CraftingMaterial,Basic,9,41571,https://render.guildwars2.com/file/9F440AD122D1BD2DC921D5A27628F7C9AB5FC5B9/561721.png,80,NA,NA
Pile of Zesty Herbs,CraftingMaterial,Basic,9,41572,https://render.guildwars2.com/file/0606AB99D69D0FA4EBA777AA269C09B43AD71402/561722.png,80,NA,NA
Recipe: Carrot Soufflé,Consumable,Fine,11,41573,https://render.guildwars2.com/file/B609EB03A009033D5655159232E2B9436EB8B630/849269.png,0,Unlock,NA
Recipe: Bowl of Refugee's Beet Soup,Consumable,Fine,11,41574,https://render.guildwars2.com/file/B609EB03A009033D5655159232E2B9436EB8B630/849269.png,0,Unlock,NA
Recipe: Spicy Marinated Mushroom,Consumable,Fine,11,41575,https://render.guildwars2.com/file/B609EB03A009033D5655159232E2B9436EB8B630/849269.png,0,Unlock,NA
Recipe: Plate of Frostgorge Clams,Consumable,Fine,11,41576,https://render.guildwars2.com/file/B609EB03A009033D5655159232E2B9436EB8B630/849269.png,0,Unlock,NA
Recipe: Bowl of Garlic Kale Sautee,Consumable,Fine,11,41577,https://render.guildwars2.com/file/B609EB03A009033D5655159232E2B9436EB8B630/849269.png,0,Unlock,NA
Recipe: Mushroom Loaf,Consumable,Fine,11,41578,https://render.guildwars2.com/file/B609EB03A009033D5655159232E2B9436EB8B630/849269.png,0,Unlock,NA
Recipe: Plate of Spicy Herbed Chicken,Consumable,Fine,11,41579,https://render.guildwars2.com/file/B609EB03A009033D5655159232E2B9436EB8B630/849269.png,0,Unlock,NA
Recipe: Bowl of Zesty Turnip Soup,Consumable,Fine,11,41580,https://render.guildwars2.com/file/B609EB03A009033D5655159232E2B9436EB8B630/849269.png,0,Unlock,NA
Recipe: Bowl of Sweet and Spicy Butternut Squash Soup,Consumable,Fine,11,41581,https://render.guildwars2.com/file/B609EB03A009033D5655159232E2B9436EB8B630/849269.png,0,Unlock,NA
Sentinel's Reinforced Scale Boots of Mercy,Armor,Masterwork,132,41585,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,80,Boots,Heavy
Sentinel's Reinforced Scale Coat of the Eagle,Armor,Masterwork,198,41586,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,80,Coat,Heavy
Sentinel's Reinforced Scale Gauntlets of the Flock,Armor,Masterwork,119,41587,https://render.guildwars2.com/file/A13610BD05B1ABA9A804C7C8789F04F8BD51BEE8/61057.png,80,Gloves,Heavy
Sentinel's Reinforced Scale Helm of the Traveler,Armor,Masterwork,165,41588,https://render.guildwars2.com/file/6F30FEDA2B1405EEB10426E1200522E29D7C3ECB/61064.png,80,Helm,Heavy
Sentinel's Reinforced Scale Legs of Scavenging,Armor,Masterwork,185,41589,https://render.guildwars2.com/file/CE2E65CBB56F1CC37E6FC2F094612DF60E76E915/61070.png,80,Leggings,Heavy
Sentinel's Reinforced Scale Pauldrons of Divinity,Armor,Masterwork,146,41590,https://render.guildwars2.com/file/D964F8E215690405F4389E259BBD027FE6084632/61080.png,80,Shoulders,Heavy
Sentinel's Cabalist Boots of Strength,Armor,Masterwork,132,41591,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,80,Boots,Light
Sentinel's Cabalist Gloves of the Afflicted,Armor,Masterwork,119,41593,https://render.guildwars2.com/file/260B7D54F135DE4B1A05E4F105EF51FDD1F09446/61079.png,80,Gloves,Light
Sentinel's Cabalist Hood of Vampirism,Armor,Masterwork,165,41594,https://render.guildwars2.com/file/16E5686EC33001A0D77FF5D4320EFBCA39130826/61411.png,80,Helm,Light
Sentinel's Cabalist Legs of Scavenging,Armor,Masterwork,185,41595,https://render.guildwars2.com/file/07E903CB9C9437E57770EF42D3484BF1B3740757/61090.png,80,Leggings,Light
Sentinel's Cabalist Shoulders of the Grove,Armor,Masterwork,146,41596,https://render.guildwars2.com/file/647347660A570B201E410B97F8970243EEC91628/414916.png,80,Shoulders,Light
Sentinel's Privateer Boots of Melandru,Armor,Masterwork,132,41597,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,80,Boots,Medium
Sentinel's Privateer Gloves of the Flock,Armor,Masterwork,119,41599,https://render.guildwars2.com/file/16670E161F58E8F86BE60ED3F83AA1D6C7210945/61045.png,80,Gloves,Medium
Sentinel's Privateer Hat of the Flame Legion,Armor,Masterwork,165,41600,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,80,Helm,Medium
Sentinel's Privateer Pants of Lyssa,Armor,Masterwork,185,41601,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,80,Leggings,Medium
Sentinel's Privateer Shoulders of Mercy,Armor,Masterwork,146,41602,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,80,Shoulders,Medium
Sentinel's Reinforced Scale Boots,Armor,Fine,66,41603,https://render.guildwars2.com/file/17C9516D0F0B2EBA616ED794C00F59411E931702/61014.png,80,Boots,Heavy
Sentinel's Reinforced Scale Coat,Armor,Fine,99,41604,https://render.guildwars2.com/file/19F90C0019AF1F763A972B2C01FF424CA63D049C/61048.png,80,Coat,Heavy
Sentinel's Reinforced Scale Gauntlets,Armor,Fine,60,41605,https://render.guildwars2.com/file/A13610BD05B1ABA9A804C7C8789F04F8BD51BEE8/61057.png,80,Gloves,Heavy
Sentinel's Reinforced Scale Helm,Armor,Fine,83,41606,https://render.guildwars2.com/file/6F30FEDA2B1405EEB10426E1200522E29D7C3ECB/61064.png,80,Helm,Heavy
Sentinel's Reinforced Scale Pauldrons,Armor,Fine,73,41608,https://render.guildwars2.com/file/D964F8E215690405F4389E259BBD027FE6084632/61080.png,80,Shoulders,Heavy
Sentinel's Cabalist Boots,Armor,Fine,66,41609,https://render.guildwars2.com/file/D83BD57C170413EC3E5C9CF612CEDE22A606ABDE/61036.png,80,Boots,Light
Sentinel's Cabalist Coat,Armor,Fine,99,41610,https://render.guildwars2.com/file/73CEB0F9515E0627321A15DA1CA4A6F3F51A4CE6/61019.png,80,Coat,Light
Sentinel's Cabalist Gloves,Armor,Fine,60,41611,https://render.guildwars2.com/file/260B7D54F135DE4B1A05E4F105EF51FDD1F09446/61079.png,80,Gloves,Light
Sentinel's Cabalist Hood,Armor,Fine,83,41612,https://render.guildwars2.com/file/16E5686EC33001A0D77FF5D4320EFBCA39130826/61411.png,80,Helm,Light
Sentinel's Cabalist Legs,Armor,Fine,93,41613,https://render.guildwars2.com/file/07E903CB9C9437E57770EF42D3484BF1B3740757/61090.png,80,Leggings,Light
Sentinel's Cabalist Shoulders,Armor,Fine,73,41614,https://render.guildwars2.com/file/647347660A570B201E410B97F8970243EEC91628/414916.png,80,Shoulders,Light
Sentinel's Privateer Boots,Armor,Fine,66,41615,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,80,Boots,Medium
Sentinel's Privateer Coat,Armor,Fine,99,41616,https://render.guildwars2.com/file/9E384E500AE801DE793FFB0149BE330BDA542C58/61024.png,80,Coat,Medium
Sentinel's Privateer Gloves,Armor,Fine,60,41617,https://render.guildwars2.com/file/16670E161F58E8F86BE60ED3F83AA1D6C7210945/61045.png,80,Gloves,Medium
Sentinel's Privateer Hat,Armor,Fine,83,41618,https://render.guildwars2.com/file/746AA96A7C3E3136087451094F7D4DC403B526E7/61020.png,80,Helm,Medium
Sentinel's Privateer Pants,Armor,Fine,93,41619,https://render.guildwars2.com/file/DDC5DC137A135FBA1E080C042C020831C9B6DEB0/61055.png,80,Leggings,Medium
Sentinel's Privateer Shoulders,Armor,Fine,73,41620,https://render.guildwars2.com/file/F2F777D2A57EF6FC1E125BF3DF1F92F24C9DB2C4/61038.png,80,Shoulders,Medium
Sentinel's Banded Greaves of the Eagle,Armor,Rare,198,41621,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,80,Boots,Heavy
Sentinel's Banded Coat of Lyssa,Armor,Rare,297,41622,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,80,Coat,Heavy
Sentinel's Banded Gauntlets of the Flock,Armor,Rare,179,41623,https://render.guildwars2.com/file/773BAF03A780FE79E7C262556D08DB4C4717A098/61060.png,80,Gloves,Heavy
Sentinel's Banded Helm of the Grove,Armor,Rare,248,41624,https://render.guildwars2.com/file/0AA7D7BCDD5D55B99E162197BF27439BF52EA4AF/61066.png,80,Helm,Heavy
Sentinel's Banded Legs of Strength,Armor,Rare,278,41625,https://render.guildwars2.com/file/72C01FB63BBDAED3CE40A8BC415B0DDAEC210FDD/61074.png,80,Leggings,Heavy
Sentinel's Banded Pauldrons of Dwayna,Armor,Rare,218,41626,https://render.guildwars2.com/file/51A895071EEE990340F72A7EF5C9A0B422FB0EF9/61081.png,80,Shoulders,Heavy
Sentinel's Conjurer Shoes of Divinity,Armor,Rare,198,41627,https://render.guildwars2.com/file/1E4E050554D30302E21164155F653E07D80B9A3D/61042.png,80,Boots,Light
Sentinel's Conjurer Chest of Divinity,Armor,Rare,297,41628,https://render.guildwars2.com/file/76CD08463A05730071D400254141B50E570662D3/61023.png,80,Coat,Light
Sentinel's Conjurer Gloves of the Eagle,Armor,Rare,179,41629,https://render.guildwars2.com/file/76276EDA2390224335093F0C48B20AC367CCB997/61082.png,80,Gloves,Light
Sentinel's Conjurer Mask of the Lich,Armor,Rare,248,41630,https://render.guildwars2.com/file/E82B0FA123067B625F375D08FB096BDBE65F2E5D/61086.png,80,Helm,Light
Sentinel's Conjurer Pants of Grenth,Armor,Rare,278,41631,https://render.guildwars2.com/file/CA091F7CA26148B6F66273D7993C68ADEA4AA3F8/61091.png,80,Leggings,Light
Sentinel's Conjurer Mantle of Balthazar,Armor,Rare,218,41632,https://render.guildwars2.com/file/E549B7DB35CCC4B24C0E0915309DF0090D1524CF/61095.png,80,Shoulders,Light
Sentinel's Privateer Boots of Lyssa,Armor,Rare,198,41633,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,80,Boots,Medium
Sentinel's Rogue Coat of the Grove,Armor,Rare,297,41634,https://render.guildwars2.com/file/47C4A4150DE66A7BA5F8B6520A34D70928E7A166/61251.png,80,Coat,Medium
Sentinel's Rogue Gloves of Hoelbrak,Armor,Rare,179,41635,https://render.guildwars2.com/file/5D7809A40C546BCD40420204DFC4A3E6F6B778DD/61252.png,80,Gloves,Medium
Sentinel's Rogue Pants of Hoelbrak,Armor,Rare,278,41637,https://render.guildwars2.com/file/7FD55648CD1BD8D8C532D06B07A55FBB6467EE9A/61254.png,80,Leggings,Medium
Sentinel's Rogue Pauldrons of the Traveler,Armor,Rare,218,41638,https://render.guildwars2.com/file/A90B3C403757375541C2A1E6AAA4D11FE8ED34B1/61255.png,80,Shoulders,Medium
Sentinel's Banded Greaves of the Eagle,Armor,Exotic,264,41639,https://render.guildwars2.com/file/1A25C9D85BD9429D3E12012F2692175D7B6FE245/61029.png,80,Boots,Heavy
Sentinel's Banded Coat of Lyssa,Armor,Exotic,396,41640,https://render.guildwars2.com/file/AF109C52710CF3B5640E08B22F28A9D6479453A3/61052.png,80,Coat,Heavy
Sentinel's Banded Gauntlets of the Flock,Armor,Exotic,238,41641,https://render.guildwars2.com/file/773BAF03A780FE79E7C262556D08DB4C4717A098/61060.png,80,Gloves,Heavy
Sentinel's Banded Helm of the Grove,Armor,Exotic,330,41642,https://render.guildwars2.com/file/0AA7D7BCDD5D55B99E162197BF27439BF52EA4AF/61066.png,80,Helm,Heavy
Sentinel's Banded Legs of Strength,Armor,Exotic,370,41643,https://render.guildwars2.com/file/72C01FB63BBDAED3CE40A8BC415B0DDAEC210FDD/61074.png,80,Leggings,Heavy
Sentinel's Banded Pauldrons of Dwayna,Armor,Exotic,291,41644,https://render.guildwars2.com/file/51A895071EEE990340F72A7EF5C9A0B422FB0EF9/61081.png,80,Shoulders,Heavy
Sentinel's Conjurer Shoes of Hoelbrak,Armor,Exotic,264,41645,https://render.guildwars2.com/file/1E4E050554D30302E21164155F653E07D80B9A3D/61042.png,80,Boots,Light
Sentinel's Conjurer Chest of Divinity,Armor,Exotic,396,41646,https://render.guildwars2.com/file/76CD08463A05730071D400254141B50E570662D3/61023.png,80,Coat,Light
Sentinel's Conjurer Gloves of the Eagle,Armor,Exotic,238,41647,https://render.guildwars2.com/file/76276EDA2390224335093F0C48B20AC367CCB997/61082.png,80,Gloves,Light
Sentinel's Conjurer Mask of the Lich,Armor,Exotic,330,41648,https://render.guildwars2.com/file/E82B0FA123067B625F375D08FB096BDBE65F2E5D/61086.png,80,Helm,Light
Sentinel's Conjurer Pants of Grenth,Armor,Exotic,370,41649,https://render.guildwars2.com/file/CA091F7CA26148B6F66273D7993C68ADEA4AA3F8/61091.png,80,Leggings,Light
Sentinel's Conjurer Mantle of Balthazar,Armor,Exotic,291,41650,https://render.guildwars2.com/file/E549B7DB35CCC4B24C0E0915309DF0090D1524CF/61095.png,80,Shoulders,Light
Sentinel's Privateer Boots of Lyssa,Armor,Exotic,264,41651,https://render.guildwars2.com/file/AE01341F9C5DC77201C50D2E220D52AC96FCEDFF/61041.png,80,Boots,Medium
Sentinel's Rogue Coat of the Grove,Armor,Exotic,396,41652,https://render.guildwars2.com/file/47C4A4150DE66A7BA5F8B6520A34D70928E7A166/61251.png,80,Coat,Medium
Sentinel's Rogue Gloves of Hoelbrak,Armor,Exotic,238,41653,https://render.guildwars2.com/file/5D7809A40C546BCD40420204DFC4A3E6F6B778DD/61252.png,80,Gloves,Medium
Sentinel's Marauder Mask of Hoelbrak,Armor,Exotic,330,41654,https://render.guildwars2.com/file/67FB026D5F927ADF0591F747CCE3662F33E42668/61025.png,80,Helm,Medium
Sentinel's Rogue Pants of Hoelbrak,Armor,Exotic,370,41655,https://render.guildwars2.com/file/7FD55648CD1BD8D8C532D06B07A55FBB6467EE9A/61254.png,80,Leggings,Medium
Sentinel's Rogue Pauldrons of the Traveler,Armor,Exotic,291,41656,https://render.guildwars2.com/file/A90B3C403757375541C2A1E6AAA4D11FE8ED34B1/61255.png,80,Shoulders,Medium
Sentinel's Iron Axe,Weapon,Fine,66,41657,https://render.guildwars2.com/file/C8EAC643C02F41B918D79031B6060B0CBFE40CAD/64967.png,80,Axe,NA
Sentinel's Iron Axe of Debility,Weapon,Masterwork,132,41658,https://render.guildwars2.com/file/C8EAC643C02F41B918D79031B6060B0CBFE40CAD/64967.png,80,Axe,NA
Sentinel's Iron Axe of Smoldering,Weapon,Rare,198,41659,https://render.guildwars2.com/file/C8EAC643C02F41B918D79031B6060B0CBFE40CAD/64967.png,80,Axe,NA
Sentinel's Iron Dagger,Weapon,Fine,66,41660,https://render.guildwars2.com/file/3254C66ED1675657E0B7C2FBBC09FBF2FBAA74A6/62762.png,80,Dagger,NA
Sentinel's Iron Dagger of Accuracy,Weapon,Masterwork,132,41661,https://render.guildwars2.com/file/3254C66ED1675657E0B7C2FBBC09FBF2FBAA74A6/62762.png,80,Dagger,NA
Sentinel's Iron Dagger of Grawl Slaying,Weapon,Rare,198,41662,https://render.guildwars2.com/file/3254C66ED1675657E0B7C2FBBC09FBF2FBAA74A6/62762.png,80,Dagger,NA
Sentinel's Soft Wood Focus,Weapon,Fine,66,41663,https://render.guildwars2.com/file/EF62B7FE5B45A1181C362E635301E1BAA8FDCC44/65104.png,80,Focus,NA
Sentinel's Soft Wood Focus of Ice,Weapon,Masterwork,132,41664,https://render.guildwars2.com/file/EF62B7FE5B45A1181C362E635301E1BAA8FDCC44/65104.png,80,Focus,NA
Sentinel's Soft Wood Focus of Peril,Weapon,Rare,198,41665,https://render.guildwars2.com/file/EF62B7FE5B45A1181C362E635301E1BAA8FDCC44/65104.png,80,Focus,NA
Sentinel's Iron Greatsword,Weapon,Fine,99,41666,https://render.guildwars2.com/file/1EA00FDAAD23FD1B1B9C4BD6E36EB30A43E21D06/64138.png,80,Greatsword,NA
Sentinel's Iron Greatsword of Hobbling,Weapon,Rare,297,41668,https://render.guildwars2.com/file/1EA00FDAAD23FD1B1B9C4BD6E36EB30A43E21D06/64138.png,80,Greatsword,NA
Sentinel's Iron Hammer,Weapon,Fine,99,41669,https://render.guildwars2.com/file/2F4509F15B48B1A9F1579D08539F4109972A31A4/65162.png,80,Hammer,NA
Sentinel's Iron Hammer of Serpent Slaying,Weapon,Rare,297,41671,https://render.guildwars2.com/file/2F4509F15B48B1A9F1579D08539F4109972A31A4/65162.png,80,Hammer,NA
Sentinel's Iron Spear,Weapon,Fine,99,41672,https://render.guildwars2.com/file/9AC302D1031B5C31806D0703FBC1944C01D4A240/561998.png,80,Harpoon,NA
Sentinel's Iron Spear of Force,Weapon,Masterwork,198,41673,https://render.guildwars2.com/file/9AC302D1031B5C31806D0703FBC1944C01D4A240/561998.png,80,Harpoon,NA
Sentinel's Iron Spear of Corruption,Weapon,Rare,297,41674,https://render.guildwars2.com/file/9AC302D1031B5C31806D0703FBC1944C01D4A240/561998.png,80,Harpoon,NA
Sentinel's Soft Wood Longbow,Weapon,Fine,99,41675,https://render.guildwars2.com/file/C6110F52DF5AFE0F00A56F9E143E9732176DDDE9/65015.png,80,LongBow,NA
Sentinel's Soft Wood Longbow of the Geomancer,Weapon,Masterwork,198,41676,https://render.guildwars2.com/file/C6110F52DF5AFE0F00A56F9E143E9732176DDDE9/65015.png,80,LongBow,NA
Sentinel's Soft Wood Longbow of Perception,Weapon,Rare,297,41677,https://render.guildwars2.com/file/C6110F52DF5AFE0F00A56F9E143E9732176DDDE9/65015.png,80,LongBow,NA
Sentinel's Iron Mace,Weapon,Fine,66,41678,https://render.guildwars2.com/file/415D42C379B3AE75721E59D76E5F170926C416C1/65228.png,80,Mace,NA
Sentinel's Iron Mace of Accuracy,Weapon,Masterwork,132,41679,https://render.guildwars2.com/file/415D42C379B3AE75721E59D76E5F170926C416C1/65228.png,80,Mace,NA
Sentinel's Iron Mace of Battle,Weapon,Rare,198,41680,https://render.guildwars2.com/file/415D42C379B3AE75721E59D76E5F170926C416C1/65228.png,80,Mace,NA
Sentinel's Iron Pistol,Weapon,Fine,66,41681,https://render.guildwars2.com/file/C43656C1551C9A5A1A931EAC2901BD0FBA3BE3E1/62830.png,80,Pistol,NA
Sentinel's Iron Pistol of Bloodlust,Weapon,Masterwork,132,41682,https://render.guildwars2.com/file/C43656C1551C9A5A1A931EAC2901BD0FBA3BE3E1/62830.png,80,Pistol,NA
Sentinel's Iron Pistol of Earth,Weapon,Rare,198,41683,https://render.guildwars2.com/file/C43656C1551C9A5A1A931EAC2901BD0FBA3BE3E1/62830.png,80,Pistol,NA
Sentinel's Iron Rifle,Weapon,Fine,99,41684,https://render.guildwars2.com/file/167018D742BBF5120BE4ACE80DE5B049089D20F2/62700.png,80,Rifle,NA
Sentinel's Iron Rifle of Peril,Weapon,Masterwork,198,41685,https://render.guildwars2.com/file/167018D742BBF5120BE4ACE80DE5B049089D20F2/62700.png,80,Rifle,NA
Sentinel's Iron Rifle of Water,Weapon,Rare,297,41686,https://render.guildwars2.com/file/167018D742BBF5120BE4ACE80DE5B049089D20F2/62700.png,80,Rifle,NA
Sentinel's Soft Wood Scepter,Weapon,Fine,66,41687,https://render.guildwars2.com/file/2696C7FBBB99549E700204A9A11F75B0D50CEC2E/65334.png,80,Scepter,NA
Sentinel's Soft Wood Scepter of Ice,Weapon,Masterwork,132,41688,https://render.guildwars2.com/file/2696C7FBBB99549E700204A9A11F75B0D50CEC2E/65334.png,80,Scepter,NA
Sentinel's Soft Wood Scepter of Perception,Weapon,Rare,198,41689,https://render.guildwars2.com/file/2696C7FBBB99549E700204A9A11F75B0D50CEC2E/65334.png,80,Scepter,NA
Sentinel's Iron Shield,Weapon,Fine,66,41690,https://render.guildwars2.com/file/222F72EDEC31ACB7BC439499F4DD4AA4A94A6C48/65373.png,80,Shield,NA
Sentinel's Iron Shield of Agony,Weapon,Masterwork,132,41691,https://render.guildwars2.com/file/222F72EDEC31ACB7BC439499F4DD4AA4A94A6C48/65373.png,80,Shield,NA
Sentinel's Iron Shield of Ogre Slaying,Weapon,Rare,198,41692,https://render.guildwars2.com/file/222F72EDEC31ACB7BC439499F4DD4AA4A94A6C48/65373.png,80,Shield,NA
Sentinel's Soft Wood Short Bow,Weapon,Fine,99,41693,https://render.guildwars2.com/file/0EFDC626FD430DA00CD9240C95EC6DF0500DB45E/67068.png,80,ShortBow,NA
Sentinel's Soft Wood Short Bow of Peril,Weapon,Masterwork,198,41694,https://render.guildwars2.com/file/0EFDC626FD430DA00CD9240C95EC6DF0500DB45E/67068.png,80,ShortBow,NA
Sentinel's Soft Wood Short Bow of Peril,Weapon,Rare,297,41695,https://render.guildwars2.com/file/0EFDC626FD430DA00CD9240C95EC6DF0500DB45E/67068.png,80,ShortBow,NA
Sentinel's Steam Speargun,Weapon,Fine,99,41696,https://render.guildwars2.com/file/935CD7A5037BB9F3C46E0D770D2DD9730ED74A18/62495.png,80,Speargun,NA
Sentinel's Steam Speargun of Hobbling,Weapon,Masterwork,198,41697,https://render.guildwars2.com/file/935CD7A5037BB9F3C46E0D770D2DD9730ED74A18/62495.png,80,Speargun,NA
Sentinel's Steam Speargun of Agony,Weapon,Rare,297,41698,https://render.guildwars2.com/file/935CD7A5037BB9F3C46E0D770D2DD9730ED74A18/62495.png,80,Speargun,NA
Sentinel's Soft Wood Staff,Weapon,Fine,99,41699,https://render.guildwars2.com/file/04BE267A42B12DB00F0162639702BDEFC90F4A5D/62880.png,80,Staff,NA
Sentinel's Soft Wood Staff of Force,Weapon,Masterwork,198,41700,https://render.guildwars2.com/file/04BE267A42B12DB00F0162639702BDEFC90F4A5D/62880.png,80,Staff,NA
Sentinel's Soft Wood Staff of Accuracy,Weapon,Rare,297,41701,https://render.guildwars2.com/file/04BE267A42B12DB00F0162639702BDEFC90F4A5D/62880.png,80,Staff,NA
Sentinel's Iron Sword,Weapon,Fine,66,41702,https://render.guildwars2.com/file/D10679012504F6AD5829D1DF9F36303FE2EB46B4/64343.png,80,Sword,NA
Sentinel's Iron Sword of the Hydromancer,Weapon,Rare,198,41704,https://render.guildwars2.com/file/D10679012504F6AD5829D1DF9F36303FE2EB46B4/64343.png,80,Sword,NA
Sentinel's Soft Wood Torch,Weapon,Fine,66,41705,https://render.guildwars2.com/file/FA56C5DD5D7494F25D980E432BA129F44209ED0E/63136.png,80,Torch,NA
Sentinel's Soft Wood Torch of Force,Weapon,Masterwork,132,41706,https://render.guildwars2.com/file/FA56C5DD5D7494F25D980E432BA129F44209ED0E/63136.png,80,Torch,NA
Sentinel's Soft Wood Torch of Restoration,Weapon,Rare,198,41707,https://render.guildwars2.com/file/FA56C5DD5D7494F25D980E432BA129F44209ED0E/63136.png,80,Torch,NA
Sentinel's Black Earth Trident,Weapon,Fine,99,41708,https://render.guildwars2.com/file/B8F4F953BC20F7A7FE9FF7459FD5534F0608730F/574969.png,80,Trident,NA
Sentinel's Black Earth Trident of the Hydromancer,Weapon,Masterwork,198,41709,https://render.guildwars2.com/file/B8F4F953BC20F7A7FE9FF7459FD5534F0608730F/574969.png,80,Trident,NA
Sentinel's Black Earth Trident of Ice,Weapon,Rare,297,41710,https://render.guildwars2.com/file/B8F4F953BC20F7A7FE9FF7459FD5534F0608730F/574969.png,80,Trident,NA
Sentinel's Soft Wood Warhorn,Weapon,Fine,66,41711,https://render.guildwars2.com/file/5A0593B5164DE87591029323F7D90775D716001D/65530.png,80,Warhorn,NA
Sentinel's Soft Wood Warhorn of the Geomancer,Weapon,Masterwork,132,41712,https://render.guildwars2.com/file/5A0593B5164DE87591029323F7D90775D716001D/65530.png,80,Warhorn,NA
Sentinel's Soft Wood Warhorn of the Geomancer,Weapon,Rare,198,41713,https://render.guildwars2.com/file/5A0593B5164DE87591029323F7D90775D716001D/65530.png,80,Warhorn,NA
Sentinel's Iron Axe of Smoldering,Weapon,Exotic,264,41714,https://render.guildwars2.com/file/C8EAC643C02F41B918D79031B6060B0CBFE40CAD/64967.png,80,Axe,NA
Sentinel's Iron Dagger of Grawl Slaying,Weapon,Exotic,264,41715,https://render.guildwars2.com/file/3254C66ED1675657E0B7C2FBBC09FBF2FBAA74A6/62762.png,80,Dagger,NA
Sentinel's Soft Wood Focus of Peril,Weapon,Exotic,264,41716,https://render.guildwars2.com/file/EF62B7FE5B45A1181C362E635301E1BAA8FDCC44/65104.png,80,Focus,NA
Sentinel's Iron Greatsword of Hobbling,Weapon,Exotic,396,41717,https://render.guildwars2.com/file/1EA00FDAAD23FD1B1B9C4BD6E36EB30A43E21D06/64138.png,80,Greatsword,NA
Sentinel's Iron Hammer of Serpent Slaying,Weapon,Exotic,396,41718,https://render.guildwars2.com/file/2F4509F15B48B1A9F1579D08539F4109972A31A4/65162.png,80,Hammer,NA
Sentinel's Iron Spear of Corruption,Weapon,Exotic,396,41719,https://render.guildwars2.com/file/9AC302D1031B5C31806D0703FBC1944C01D4A240/561998.png,80,Harpoon,NA
Sentinel's Soft Wood Longbow of Perception,Weapon,Exotic,396,41720,https://render.guildwars2.com/file/C6110F52DF5AFE0F00A56F9E143E9732176DDDE9/65015.png,80,LongBow,NA
